DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
17K138,P.S. 138 Brooklyn,3,4,4,4,4,3,4,4,4,4,4,0.087,0.187,0.055999999999999994,0.807,0.18899999999999997,0.713,0.015,0.802,0.13,0.044000000000000004,17.5,0.9359999999999999,0.914,0.308,0.963,4.04,4.31,4.74,4.78,4.57,Brooklyn,17,20.68062782,27.74869156,36.12565613,15.4450264,51.57068253,0.7074074074074074
17K161,P.S. 161 The Crown,4,3,2,2,3,3,4,3,3,3,3,0.051,0.24600000000000002,0.045,0.835,0.228,0.74,0.033,0.8320000000000001,0.10800000000000001,0.015,6.8,1.0,0.9109999999999999,0.32899999999999996,0.9520000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,17,31.54761887,38.09523773,26.19047546,4.166666508,30.357143399999998,0.5029940119760479
17K181,P.S. 181 Brooklyn,3,3,2,2,3,2,3,3,3,3,2,0.147,0.192,0.05,0.812,0.078,0.75,0.012,0.8370000000000001,0.102,0.024,3.0,0.879,0.92,0.264,0.946,2.93,3.12,2.65,3.03,3.56,Brooklyn,17,30.14018631,36.91588974,25.46728897,7.476635456,32.94392395,0.6534351145038167
17K189,P.S. 189 The Bilingual Center,3,3,3,4,4,4,4,4,4,4,4,0.19399999999999998,0.141,0.024,0.833,0.161,0.7390000000000001,0.035,0.695,0.248,0.012,15.9,0.831,0.9279999999999999,0.258,0.968,4.59,4.29,4.13,2.7,3.88,Brooklyn,17,13.939394,25.90909004,36.06060791,24.09090996,60.15151596,0.6261859582542695
17K191,P.S. 191 Paul Robeson,4,4,3,3,4,3,4,4,4,4,4,0.09,0.31,0.135,0.9570000000000001,0.445,0.858,0.026000000000000002,0.794,0.155,0.0,5.9,0.929,0.878,0.46399999999999997,0.9640000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,17,16.66666603,20.83333397,43.75,18.75,62.5,0.3096774193548387
17K221,P.S. 221 Toussaint L'Ouverture,3,2,2,2,3,2,3,3,3,3,3,0.042,0.217,0.087,0.843,0.163,0.779,0.008,0.8590000000000001,0.099,0.03,0.8,0.88,0.89,0.444,0.9570000000000001,3.78,3.64,3.71,3.77,2.45,Brooklyn,17,34.42623138,27.86885262,32.78688431,4.918032646,37.70491791,0.46387832699619774
17K241,P.S. 241 Emma L. Johnston,3,4,3,4,4,4,4,4,4,4,4,0.075,0.11900000000000001,0.002,0.8079999999999999,0.231,0.7090000000000001,0.002,0.866,0.091,0.022000000000000002,8.0,0.946,0.927,0.289,0.9470000000000001,4.24,3.88,4.18,3.94,3.71,Brooklyn,17,20.33898354,27.9661026,38.13559341,13.55932236,51.69491577,0.5086206896551724
17K246,M.S. 246 Walt Whitman,3,3,2,3,3,3,3,3,3,3,3,0.3,0.23199999999999998,0.073,0.875,0.28300000000000003,0.799,0.01,0.7340000000000001,0.201,0.046,12.9,1.0,0.904,0.313,0.96,3.32,3.36,3.31,3.28,3.89,Brooklyn,17,32.21288681,39.77590942,21.56862831,6.442576885,28.01120377,0.864406779661017
17K249,P.S. 249 The Caton,4,4,4,4,4,4,4,4,4,4,4,0.245,0.19,0.032,0.809,0.12300000000000001,0.733,0.065,0.41600000000000004,0.47100000000000003,0.039,18.0,0.593,0.945,0.152,0.96,4.88,4.38,4.92,3.59,4.33,Brooklyn,17,9.64187336,23.41597748,43.25069046,23.69145966,66.9421463,0.4342105263157895
17K289,P.S. 289 George V. Brower,2,3,2,3,3,3,3,3,3,2,3,0.091,0.26,0.039,0.855,0.24100000000000002,0.787,0.05,0.737,0.141,0.036000000000000004,1.8,0.97,0.868,0.496,0.9490000000000001,3.33,3.77,3.11,3.36,3.45,Brooklyn,17,15.56886196,35.32934189,27.54491043,21.55688667,49.1017952,0.4626038781163435
17K316,P.S. 316 Elijah Stroud,4,4,3,4,4,4,4,4,4,4,4,0.03,0.17,0.012,0.6629999999999999,0.08900000000000001,0.5489999999999999,0.022000000000000002,0.7170000000000001,0.158,0.083,6.9,0.6459999999999999,0.938,0.174,0.9740000000000001,4.11,3.17,4.34,3.83,3.39,Brooklyn,17,13.11475372,32.78688431,33.33333206,20.765028,54.09836197,0.37044534412955465
17K340,I.S. 340,3,3,3,3,3,2,3,3,2,3,3,0.004,0.214,0.04,0.762,0.121,0.67,0.009000000000000001,0.7809999999999999,0.17,0.009000000000000001,0.5,0.706,0.9309999999999999,0.203,0.981,3.78,3.64,3.71,3.77,3.46,Brooklyn,17,17.17171669,32.8282814,34.84848404,15.15151501,50,0.8839285714285714
17K352,Ebbets Field Middle School,3,3,3,3,3,3,3,3,3,3,3,0.222,0.299,0.174,0.894,0.228,0.8140000000000001,0.09,0.605,0.257,0.042,0.9,0.895,0.912,0.27399999999999997,0.9440000000000001,3.45,3.52,3.57,3.87,3.14,Brooklyn,17,50.714286799999996,25,18.5714283,5.714285851,24.2857151,0.8383233532934131
17K353,Elijah Stroud Middle School,3,3,3,3,4,3,4,3,3,3,3,0.068,0.377,0.013999999999999999,0.889,0.281,0.8290000000000001,0.021,0.7809999999999999,0.17800000000000002,0.013999999999999999,5.7,0.583,0.899,0.39899999999999997,0.9690000000000001,3.49,3.63,3.61,3.88,3.74,Brooklyn,17,29.92125893,37.79527664,25.19684982,7.086614132,32.28346634,0.8698630136986302
17K354,The School of Integrated Learning,4,4,4,4,4,4,4,4,4,4,4,0.075,0.252,0.094,0.825,0.26,0.7240000000000001,0.027999999999999997,0.8109999999999999,0.15,0.0,13.0,0.76,0.915,0.276,0.985,4.7,4.94,4.94,4.51,4.76,Brooklyn,17,16.894977570000002,30.13698578,25.57077599,27.39726067,52.96803665,0.8622047244094488
17K375,P.S. 375 Jackie Robinson School,2,3,3,3,3,3,3,3,3,3,3,0.256,0.261,0.111,0.857,0.21899999999999997,0.794,0.022000000000000002,0.6559999999999999,0.272,0.033,3.7,0.9440000000000001,0.922,0.28600000000000003,0.961,4.0,3.68,3.51,3.3,3.9,Brooklyn,17,27.08333397,41.66666794,25.52083397,5.729166508,31.25,0.5333333333333333
17K382,Academy for College Preparation and Career Explora,3,2,3,3,3,3,3,3,3,4,3,0.07400000000000001,0.156,0.006999999999999999,0.785,0.2,0.7040000000000001,0.022000000000000002,0.733,0.133,0.006999999999999999,1.4,0.833,0.94,0.19399999999999998,0.985,3.78,3.64,3.71,3.77,2.51,Brooklyn,17,32.77310944,42.8571434,19.32773018,5.042016983,24.36974716,0.8814814814814815
17K394,M.S. K394,2,3,2,2,3,2,2,3,3,2,3,0.067,0.154,0.013999999999999999,0.843,0.21899999999999997,0.735,0.078,0.728,0.177,0.009000000000000001,0.5,0.784,0.9,0.374,0.972,3.06,3.51,2.97,1.97,3.52,Brooklyn,17,28.35820961,36.94029999,22.76119423,11.94029808,34.70149231,0.6175115207373272
17K397,P.S. 397 Foster-Laurie,3,3,4,3,4,3,4,3,3,3,3,0.136,0.16899999999999998,0.017,0.825,0.175,0.74,0.023,0.7340000000000001,0.079,0.068,2.7,0.895,0.922,0.298,0.9640000000000001,3.92,3.93,4.07,4.04,4.03,Brooklyn,17,18.47826004,31.52173996,38.04347992,11.95652199,50,0.519774011299435
17K398,P.S. 398 Walter Weaver,3,4,3,3,4,4,4,4,3,3,3,0.11,0.297,0.125,0.93,0.445,0.848,0.015,0.8059999999999999,0.08,0.015,5.8,0.848,0.9079999999999999,0.35700000000000004,0.961,3.7,3.79,4.05,3.36,3.21,Brooklyn,17,26.49572563,53.84615326,14.52991486,5.128205299,19.6581192,0.4448669201520912
17K399,P.S. 399 Stanley Eugene Clark,2,3,3,3,4,3,4,4,4,4,4,0.12300000000000001,0.14800000000000002,0.043,0.8220000000000001,0.253,0.74,0.03,0.74,0.14,0.018000000000000002,15.9,0.8079999999999999,0.905,0.39,0.963,2.6,1.5,2.97,3.3,2.66,Brooklyn,17,26.96078491,39.2156868,25.98039246,7.843137264,33.82352829,0.51
17K484,Ronald Edmonds Learning Center II,4,3,3,3,4,4,4,4,3,4,3,0.05,0.28300000000000003,0.08800000000000001,0.9259999999999999,0.33299999999999996,0.836,0.0,0.748,0.22,0.013000000000000001,5.6,0.846,0.9079999999999999,0.366,0.968,4.9,4.37,3.87,4.74,4.95,Brooklyn,17,17.74193573,43.54838562,21.77419281,16.93548393,38.70967865,0.779874213836478
17K531,"School for Human Rights, The",3,3,3,3,3,3,4,4,4,4,4,0.059000000000000004,0.275,0.039,0.7290000000000001,0.078,0.667,0.039,0.902,0.059000000000000004,0.0,11.0,1.0,0.932,0.154,0.9740000000000001,3.66,4.05,3.56,3.08,3.61,Brooklyn,17,13.63636398,52.27272797,34.09090805,0,34.09090805,0.8627450980392157
17K532,New Bridges Elementary,3,2,2,3,3,4,3,3,3,3,3,0.126,0.275,0.003,0.865,0.273,0.747,0.015,0.6890000000000001,0.225,0.045,5.0,0.5529999999999999,0.917,0.32,0.978,4.01,3.7,2.56,4.03,4.2,Brooklyn,17,29.16666603,37.5,26.7857151,6.547618866,33.33333206,0.42424242424242425
17K543,"Science, Technology and Research Early College Hig",4,4,3,3,4,4,4,4,4,4,4,0.01,0.19899999999999998,0.0,0.6409999999999999,0.1,0.517,0.03,0.7759999999999999,0.149,0.015,10.0,0.8440000000000001,0.9690000000000001,0.069,0.9740000000000001,4.77,4.17,4.13,3.89,3.91,Brooklyn,17,1.162790656,23.2558136,44.7674408,30.8139534,75.58139801,0.8557213930348259
17K590,Medgar Evers College Preparatory School,3,4,4,3,4,3,4,4,4,4,4,0.0,0.017,0.0,0.493,0.048,0.35700000000000004,0.02,0.888,0.039,0.011000000000000001,16.9,0.836,0.9690000000000001,0.055999999999999994,0.96,3.78,3.64,3.71,3.77,3.7,Brooklyn,17,1.162790656,12.5,32.84883881,53.4883728,86.33721161,0.9662921348314607
17K705,Brooklyn Arts and Science Elementary School,3,3,3,2,4,3,3,3,3,3,3,0.14400000000000002,0.282,0.094,0.634,0.141,0.514,0.044000000000000004,0.483,0.309,0.16,6.0,0.633,0.932,0.21899999999999997,0.978,3.24,3.49,2.97,3.85,3.59,Brooklyn,17,37.77777863,36.29629517,20.74073982,5.185184956,25.92592621,0.3729281767955801
17K722,New Heights Middle School,3,3,2,3,3,3,4,4,4,4,4,0.06,0.308,0.098,0.8540000000000001,0.252,0.778,0.004,0.838,0.107,0.038,1.8,0.769,0.9209999999999999,0.233,0.9670000000000001,3.09,3.37,3.21,3.58,3.17,Brooklyn,17,40,36.7441864,14.41860485,8.837209702,23.2558136,0.9188034188034188
17K770,P.S. 770 New American Academy,3,4,3,3,4,4,4,4,4,4,4,0.027999999999999997,0.19,0.027999999999999997,0.591,0.091,0.447,0.012,0.621,0.087,0.174,4.8,0.545,0.9309999999999999,0.213,0.9640000000000001,4.14,4.39,3.74,3.93,3.62,Brooklyn,17,16.86746979,38.55421829,36.14457703,8.433734894,44.57831192,0.32806324110671936
18K066,P.S. 66,3,3,3,3,4,3,3,3,4,4,3,0.03,0.121,0.037000000000000005,0.604,0.047,0.507,0.008,0.875,0.076,0.025,7.9,0.696,0.941,0.16699999999999998,0.9620000000000001,3.78,3.64,3.71,3.77,3.37,Brooklyn,18,22.142856600000002,35.17856979,33.92856979,8.75,42.67856979,0.7079646017699115
18K068,I.S. 068 Isaac Bildersee,3,4,4,4,3,4,3,3,3,4,3,0.215,0.28600000000000003,0.115,0.758,0.171,0.6809999999999999,0.027000000000000003,0.8290000000000001,0.07400000000000001,0.062,8.1,0.971,0.917,0.297,0.9470000000000001,4.5,3.58,4.6,3.08,3.84,Brooklyn,18,37.71043777,43.09764481,13.46801376,5.723905563,19.19191933,0.8761061946902655
18K114,P.S. 114 Ryder Elementary,3,3,3,3,4,3,3,3,3,3,3,0.149,0.27699999999999997,0.102,0.831,0.264,0.745,0.009000000000000001,0.828,0.113,0.038,7.1,0.632,0.9179999999999999,0.301,0.955,3.49,3.59,3.54,3.67,3.62,Brooklyn,18,20,36.92307663,34.35897446,8.717948914,43.07692337,0.4148936170212766
18K115,P.S. 115 Daniel Mucatel School,3,3,2,3,4,3,4,3,3,3,3,0.08800000000000001,0.205,0.08800000000000001,0.669,0.125,0.588,0.04,0.8109999999999999,0.087,0.047,4.9,0.94,0.938,0.209,0.982,3.61,3.56,3.18,3.95,3.92,Brooklyn,18,24.57420921,32.603405,30.41362572,12.40875912,42.82238388,0.47079037800687284
18K135,P.S. 135 Sheldon A. Brookner,3,2,2,2,3,3,3,3,3,3,2,0.092,0.132,0.059000000000000004,0.799,0.16699999999999998,0.7170000000000001,0.013000000000000001,0.8059999999999999,0.084,0.081,7.8,0.917,0.929,0.244,0.965,3.61,3.06,2.16,2.82,3.55,Brooklyn,18,28.33333397,39.66666794,26.66666603,5.333333492,32,0.5504587155963303
18K208,P.S. 208 Elsa Ebeling,2,3,3,3,4,3,3,3,3,3,3,0.039,0.292,0.11199999999999999,0.71,0.096,0.649,0.02,0.9129999999999999,0.048,0.013999999999999999,3.8,0.8,0.9229999999999999,0.29,0.965,3.78,3.64,3.71,3.77,3.27,Brooklyn,18,31.13772392,47.90419006,16.16766548,4.790419102,20.95808411,0.4691011235955056
18K211,I.S. 211 John Wilson,3,4,3,3,3,3,4,4,4,4,4,0.061,0.259,0.10300000000000001,0.705,0.17,0.609,0.013000000000000001,0.8640000000000001,0.08800000000000001,0.019,6.7,0.973,0.927,0.23199999999999998,0.943,3.34,2.97,3.95,2.64,2.88,Brooklyn,18,30.90128708,34.97854233,25.53647995,8.583690643,34.12017059,0.89272030651341
18K219,P.S. 219 Kennedy-King,2,3,2,2,3,3,3,3,2,2,2,0.102,0.275,0.156,0.8270000000000001,0.16399999999999998,0.755,0.021,0.8440000000000001,0.10400000000000001,0.019,16.5,1.0,0.9059999999999999,0.387,0.96,3.78,3.64,3.71,3.77,2.56,Brooklyn,18,32.09302139,40,21.3953495,6.511627674,27.9069767,0.4584221748400853
18K233,P.S. 233 Langston Hughes,2,3,2,2,2,3,3,3,3,3,2,0.046,0.231,0.061,0.738,0.139,0.667,0.01,0.915,0.054000000000000006,0.017,11.4,0.9440000000000001,0.917,0.308,0.9640000000000001,3.78,3.64,3.71,3.77,4.29,Brooklyn,18,23.36956596,39.67391205,30.97826004,5.978260994,36.95652008,0.44768856447688565
18K235,P.S. 235 Janice Marie Knight School,3,3,3,2,3,2,3,3,2,2,3,0.013999999999999999,0.09,0.035,0.562,0.049,0.446,0.013000000000000001,0.93,0.024,0.016,5.6,0.878,0.951,0.132,0.955,2.92,3.33,3.27,3.72,3.65,Brooklyn,18,11.4513979,19.57390213,30.89214325,38.08255768,68.97470093,0.6145662847790507
18K244,P.S. 244 Richard R. Green,2,3,3,3,3,3,3,4,3,4,3,0.044000000000000004,0.266,0.07200000000000001,0.7040000000000001,0.153,0.612,0.006999999999999999,0.915,0.061,0.006999999999999999,4.8,0.807,0.915,0.293,0.953,3.78,3.64,3.71,3.77,2.52,Brooklyn,18,21.11553764,29.88047791,33.46613693,15.53784847,49.00398254,0.5468409586056645
18K268,P.S. 268 Emma Lazarus,3,3,2,3,3,3,3,3,3,3,3,0.08,0.175,0.011000000000000001,0.8320000000000001,0.17,0.77,0.003,0.905,0.063,0.026000000000000002,3.4,0.6970000000000001,0.9129999999999999,0.321,0.975,3.7,3.78,3.2,3.64,3.96,Brooklyn,18,27.84810066,41.13924026,22.78481102,8.227848053,31.01265907,0.4540229885057471
18K272,P.S. 272 Curtis Estabrook,2,3,3,3,3,3,3,3,3,3,3,0.051,0.337,0.191,0.878,0.29100000000000004,0.821,0.037000000000000005,0.77,0.135,0.033,12.3,0.956,0.895,0.45299999999999996,0.956,2.84,3.27,3.03,2.96,3.12,Brooklyn,18,36.04060745,47.715736390000004,14.72081184,1.522842646,16.24365425,0.45813953488372094
18K276,P.S. 276 Louis Marshall,2,2,2,3,3,3,3,3,3,3,3,0.156,0.21,0.081,0.71,0.081,0.649,0.03,0.875,0.043,0.040999999999999995,7.6,0.922,0.934,0.23800000000000002,0.9490000000000001,3.62,3.32,2.62,3.28,3.55,Brooklyn,18,35.48387146,36.29032135,19.75806427,8.467741966,28.22580719,0.4444444444444444
18K279,P.S. 279 Herman Schreiber,3,3,3,3,3,3,3,3,3,3,3,0.062,0.155,0.054000000000000006,0.6759999999999999,0.141,0.588,0.02,0.89,0.055999999999999994,0.017,11.0,0.7140000000000001,0.927,0.262,0.965,3.78,3.64,3.71,3.77,3.29,Brooklyn,18,26.58959579,32.36994171,31.79190826,9.248555183,41.04046249,0.4887005649717514
18K285,I.S. 285 Meyer Levin,2,3,3,3,3,3,3,3,3,3,2,0.039,0.195,0.068,0.733,0.153,0.64,0.008,0.935,0.036000000000000004,0.011000000000000001,2.9,0.9390000000000001,0.893,0.41100000000000003,0.9640000000000001,3.95,3.55,3.63,2.79,3.49,Brooklyn,18,26.35135078,36.48648834,26.18243217,10.97972965,37.16216278,0.8888888888888888
18K366,The Science And Medicine Middle School,2,3,3,2,3,3,3,3,3,2,3,0.02,0.20600000000000002,0.07,0.691,0.09,0.612,0.01,0.89,0.075,0.018000000000000002,3.9,0.971,0.917,0.303,0.961,3.78,3.64,3.71,3.77,3.01,Brooklyn,18,27.32095528,41.90981293,20.95490646,9.814323425,30.76922989,0.9448621553884712
18K581,East Flatbush Community Research School,3,3,3,3,4,3,4,4,3,3,3,0.115,0.275,0.099,0.828,0.13699999999999998,0.763,0.0,0.878,0.076,0.038,6.0,0.7,0.9470000000000001,0.14300000000000002,0.956,2.89,3.89,3.08,4.57,3.79,Brooklyn,18,37.06896591,35.34482574,20.6896553,6.896551609,27.58620644,0.8854961832061069
18K588,Middle School for Art and Philosophy,3,3,3,3,3,3,4,3,3,3,3,0.073,0.32799999999999996,0.16399999999999998,0.759,0.16399999999999998,0.6609999999999999,0.006,0.8640000000000001,0.085,0.023,6.8,0.833,0.917,0.306,0.977,3.78,3.64,3.71,3.77,3.55,Brooklyn,18,31.25,36.93181992,21.59090996,10.22727299,31.81818199,0.9943502824858758
18K763,Brooklyn Science and Engineering Academy,3,4,3,4,4,3,4,4,4,4,4,0.031,0.171,0.043,0.565,0.043,0.455,0.004,0.9259999999999999,0.043,0.016,4.0,0.7,0.946,0.14800000000000002,0.9640000000000001,4.05,4.82,4.49,4.17,4.46,Brooklyn,18,19.67871475,34.53815079,28.51405716,17.26907539,45.78313065,0.9688715953307393
19K007,P.S. 007 Abraham Lincoln,3,3,3,3,4,3,4,3,3,3,3,0.212,0.20199999999999999,0.07200000000000001,0.823,0.07200000000000001,0.747,0.075,0.095,0.7879999999999999,0.023,5.5,0.9229999999999999,0.9259999999999999,0.28,0.958,3.23,3.27,3.23,3.67,3.26,Brooklyn,19,29.26829338,34.14634323,28.1842823,8.401083946,36.5853653,0.4377224199288256
19K013,P.S. 013 Roberto Clemente,3,4,4,3,4,3,4,4,3,4,3,0.11699999999999999,0.28600000000000003,0.10400000000000001,0.945,0.337,0.899,0.028999999999999998,0.6609999999999999,0.26899999999999996,0.028999999999999998,4.0,0.674,0.898,0.446,0.973,3.78,3.64,3.71,3.77,3.6,Brooklyn,19,40.2116394,31.21693039,21.16402054,7.407407284,28.5714283,0.41629955947136565
19K065,P.S. 065,3,4,3,4,4,4,4,4,4,4,4,0.23199999999999998,0.12,0.013000000000000001,0.8640000000000001,0.345,0.737,0.034,0.076,0.848,0.01,13.8,0.684,0.924,0.268,0.972,4.7,4.24,4.56,4.12,4.25,Brooklyn,19,11.88118839,28.05280495,38.94389343,21.12211227,60.06600571,0.49108589951377635
19K089,P.S. 089 Cypress Hills,3,3,3,3,4,4,3,4,3,4,4,0.467,0.264,0.034,0.871,0.107,0.804,0.009000000000000001,0.032,0.948,0.0,13.9,0.674,0.9420000000000001,0.168,0.968,3.78,3.64,3.71,3.77,3.85,Brooklyn,19,38.04347992,40.57971191,16.30434799,5.072463989,21.37681198,0.6287015945330297
19K108,P.S. 108 Sal Abbracciamento,4,4,4,4,4,4,4,4,4,4,4,0.13,0.267,0.087,0.872,0.222,0.8059999999999999,0.067,0.114,0.779,0.013000000000000001,15.0,0.7240000000000001,0.9279999999999999,0.264,0.961,4.4,3.96,4.8,4.19,4.0,Brooklyn,19,13.68421078,29.21052551,35.26315689,21.84210587,57.10526276,0.4449648711943794
19K149,P.S. 149 Danny Kaye,3,4,4,3,4,4,4,4,4,4,3,0.07,0.198,0.11900000000000001,0.915,0.299,0.8320000000000001,0.034,0.593,0.35,0.011000000000000001,5.9,0.818,0.894,0.455,0.968,4.37,4.16,4.29,3.5,3.89,Brooklyn,19,33.33333206,34.95145798,25.24271774,6.472491741,31.71520996,0.5049019607843137
19K158,P.S. 158 Warwick,3,3,3,3,4,3,4,4,4,4,4,0.102,0.20199999999999999,0.139,0.915,0.233,0.865,0.006,0.485,0.474,0.017,12.9,0.76,0.904,0.42100000000000004,0.96,3.65,3.98,3.61,3.36,3.65,Brooklyn,19,33.46774292,36.69355011,22.98387146,6.854838848,29.83870888,0.45925925925925926
19K159,P.S. 159 Isaac Pitkin,3,4,3,3,4,4,4,4,4,4,4,0.198,0.163,0.076,0.899,0.17,0.84,0.405,0.305,0.243,0.013999999999999999,12.0,0.8809999999999999,0.9109999999999999,0.36,0.9670000000000001,4.84,4.51,4.13,3.21,4.17,Brooklyn,19,33.50785446,29.05759239,24.86911011,12.56544495,37.43455505,0.47869674185463656
19K171,I.S. 171 Abraham Lincoln,3,3,2,2,4,3,4,3,3,3,3,0.268,0.18899999999999997,0.086,0.895,0.14400000000000002,0.838,0.07200000000000001,0.083,0.8109999999999999,0.013999999999999999,4.5,1.0,0.932,0.239,0.951,3.75,3.63,2.95,3.65,4.01,Brooklyn,19,35.60975647,32.19512177,23.4146347,8.780488014,32.19512177,0.9234234234234234
19K190,P.S. 190 Sheffield,3,3,3,3,3,3,3,3,3,3,3,0.040999999999999995,0.175,0.07,0.907,0.35700000000000004,0.825,0.0,0.778,0.21600000000000003,0.006,13.1,0.9229999999999999,0.873,0.49700000000000005,0.987,3.94,3.78,3.79,3.75,4.05,Brooklyn,19,25.33333397,37.33333206,26.66666603,10.66666698,37.33333206,0.43859649122807015
19K202,P.S. 202 Ernest S. Jenkyns,2,3,2,3,3,3,3,4,3,3,3,0.12300000000000001,0.311,0.127,0.9279999999999999,0.27,0.858,0.027000000000000003,0.581,0.353,0.025,1.0,0.892,0.879,0.519,0.963,3.78,3.64,3.71,3.77,2.95,Brooklyn,19,48.32535934,33.97129059,15.31100464,2.392344475,17.70335007,0.5122549019607843
19K213,P.S. 213 New Lots,2,3,2,3,3,3,3,3,2,3,2,0.105,0.198,0.085,0.934,0.318,0.86,0.016,0.698,0.213,0.062,5.2,0.7140000000000001,0.8640000000000001,0.527,0.983,2.66,2.04,2.74,2.43,1.73,Brooklyn,19,46.875,39.0625,12.5,1.5625,14.0625,0.49612403100775193
19K214,P.S. 214 Michael Friedsam,3,3,2,2,3,2,3,3,2,3,3,0.158,0.18,0.087,0.884,0.13699999999999998,0.821,0.484,0.122,0.35,0.031,3.7,0.892,0.917,0.324,0.9670000000000001,2.85,2.56,2.46,3.58,3.4,Brooklyn,19,34.05994415,37.32970047,22.61580467,5.994550228,28.61035347,0.45197044334975367
19K218,J.H.S. 218 James P. Sinnott,2,3,2,2,3,3,3,3,2,3,3,0.254,0.249,0.078,0.9309999999999999,0.244,0.873,0.171,0.35700000000000004,0.425,0.022000000000000002,4.9,0.6859999999999999,0.873,0.505,0.96,3.67,3.22,2.88,3.01,3.64,Brooklyn,19,54.14507675,26.94300461,11.91709805,6.994818687,18.91191673,0.9437652811735942
19K224,P.S. 224 Hale A. Woodruff,2,3,2,3,3,3,3,3,3,3,3,0.081,0.245,0.10800000000000001,0.9279999999999999,0.204,0.882,0.022000000000000002,0.632,0.32,0.008,1.0,0.941,0.883,0.529,0.9590000000000001,3.78,3.64,3.71,3.77,3.21,Brooklyn,19,50,28.71287155,18.31683159,2.970297098,21.28712845,0.543010752688172
19K273,P.S. 273 Wortman,2,3,2,3,3,3,3,3,3,3,3,0.03,0.29,0.107,0.903,0.215,0.833,0.018000000000000002,0.764,0.2,0.015,12.8,1.0,0.89,0.469,0.958,3.16,2.94,2.63,3.94,3.06,Brooklyn,19,38.69047546,36.90476227,20.23809433,4.166666508,24.40476227,0.5014925373134328
19K290,P.S. 290 Juan Morel Campos,3,4,3,4,4,4,3,4,3,3,3,0.22899999999999998,0.24100000000000002,0.107,0.888,0.195,0.809,0.024,0.207,0.746,0.01,1.4,0.7020000000000001,0.93,0.22,0.96,3.78,3.64,3.71,3.77,3.04,Brooklyn,19,25.42372894,41.52542496,25,8.050847054,33.0508461,0.46548323471400394
19K292,J.H.S. 292 Margaret S. Douglas,2,3,3,3,3,3,2,3,3,2,3,0.146,0.25,0.139,0.935,0.282,0.8909999999999999,0.168,0.485,0.3,0.03,1.8,0.902,0.89,0.37799999999999995,0.965,3.16,3.57,3.33,2.38,3.39,Brooklyn,19,36.53845978,29.03846169,16.15384674,18.26922989,34.42307663,0.9171075837742504
19K306,P.S. 306 Ethan Allen,2,3,2,2,3,3,2,3,3,3,3,0.02,0.39899999999999997,0.16399999999999998,0.971,0.285,0.94,0.01,0.705,0.255,0.01,1.0,0.833,0.882,0.511,0.966,3.78,3.64,3.71,3.77,3.23,Brooklyn,19,41.29032135,30.96774101,20,7.741935253,27.74193573,0.5201342281879194
19K325,The Fresh Creek School,2,3,3,2,3,2,4,4,4,4,4,0.036000000000000004,0.245,0.036000000000000004,0.9159999999999999,0.179,0.857,0.005,0.7040000000000001,0.276,0.0,1.0,0.8420000000000001,0.9009999999999999,0.39899999999999997,0.956,1.82,1.67,2.53,2.57,2.28,Brooklyn,19,21.50537682,33.33333206,39.78494644,5.376344204,45.16128922,0.4744897959183674
19K328,P.S. 328 Phyllis Wheatley,2,3,3,3,3,3,3,3,3,3,3,0.16699999999999998,0.29100000000000004,0.085,0.9740000000000001,0.43799999999999994,0.9259999999999999,0.027000000000000003,0.535,0.391,0.039,1.0,0.963,0.909,0.423,0.9670000000000001,2.39,2.66,2.98,2.71,2.0,Brooklyn,19,34.90565872,41.50943375,17.92452812,5.660377502,23.58490562,0.4108527131782946
19K345,P.S. 345 Patrolman Robert Bolden,2,3,2,2,3,3,3,3,3,3,2,0.16899999999999998,0.175,0.084,0.898,0.19699999999999998,0.831,0.07400000000000001,0.349,0.532,0.016,13.8,0.83,0.904,0.40399999999999997,0.961,3.25,2.82,2.38,3.94,3.01,Brooklyn,19,39.0625,36.328125,18.359375,6.25,24.609375,0.5099601593625498
19K346,P.S. 346 Abe Stark,3,3,2,2,3,3,3,3,2,3,2,0.017,0.243,0.08,0.743,0.109,0.631,0.055999999999999994,0.637,0.23,0.046,12.0,0.865,0.9259999999999999,0.23800000000000002,0.951,3.69,2.94,2.91,3.63,3.79,Brooklyn,19,33.05784988,35.95041275,23.96694183,7.024793625,30.99173546,0.44814814814814813
