DBN,School Name,Supportive Environment Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District,Level 1 %,Level 2 %,Level 3 %,Level 4 %,Level 3+ %,% Tested
03M009,P.S. 009 Sarah Anderson,4,4,4,4,4,4,4,4,4,4,4,0.025,0.188,0.003,0.201,0.08199999999999999,0.14,0.087,0.05,0.18100000000000002,0.596,3.0,0.805,0.956,0.091,0.9590000000000001,4.81,4.83,4.82,4.69,4.8,Manhattan,3,3.571428537,10.71428585,30.357143399999998,55.3571434,85.7142868,0.46589018302828616
03M054,J.H.S. 054 Booker T. Washington,4,4,4,3,4,4,4,3,3,3,3,0.011000000000000001,0.11699999999999999,0.036000000000000004,0.226,0.025,0.14,0.107,0.085,0.149,0.579,13.3,0.731,0.965,0.05,0.9790000000000001,3.78,3.64,3.71,3.77,3.52,Manhattan,3,6.655573845,6.988352776,12.14642239,74.20964813,86.35607147,0.7053990610328639
03M075,P.S. 075 Emily Dickinson,3,3,3,4,3,4,3,4,3,4,3,0.154,0.4,0.075,0.691,0.207,0.598,0.021,0.214,0.5820000000000001,0.14300000000000002,21.3,0.77,0.9309999999999999,0.223,0.965,3.78,3.64,3.71,3.77,3.65,Manhattan,3,28.80658531,26.74897194,26.33744812,18.10699654,44.44444275,0.43392857142857144
03M076,P.S. 076 A. Philip Randolph,3,4,3,3,4,3,4,4,3,3,3,0.094,0.264,0.062,0.92,0.349,0.858,0.005,0.75,0.213,0.03,15.0,0.857,0.8809999999999999,0.493,0.965,3.66,3.86,4.06,4.09,4.24,Manhattan,3,66.26984406,22.22222137,10.31746006,1.190476179,11.50793648,0.5779816513761468
03M084,P.S. 084 Lillian Weber,3,3,3,3,4,4,4,4,4,4,4,0.085,0.16699999999999998,0.067,0.479,0.114,0.35200000000000004,0.036000000000000004,0.091,0.385,0.439,2.8,0.615,0.9390000000000001,0.182,0.973,4.58,3.64,3.59,4.06,3.81,Manhattan,3,19.84127045,18.65079308,28.96825409,32.5396843,61.50793839,0.4573502722323049
03M087,P.S. 087 William Sherman,3,4,3,3,4,4,4,4,4,4,3,0.028999999999999998,0.204,0.009000000000000001,0.128,0.024,0.083,0.073,0.04,0.14,0.644,8.9,0.841,0.9590000000000001,0.066,0.985,3.65,3.68,3.93,4.53,3.09,Manhattan,3,3.553299427,10.65989876,30.45685196,55.32994843,85.7868042,0.4586728754365541
03M145,"P.S. 145, The Bloomingdale School",2,3,3,3,3,3,3,3,3,3,3,0.14800000000000002,0.281,0.107,0.8740000000000001,0.342,0.812,0.02,0.261,0.635,0.064,4.7,0.595,0.9,0.387,0.982,3.06,3.32,3.07,3.7,2.67,Manhattan,3,48.9510498,27.97202873,15.38461494,7.692307472,23.07692337,0.4144927536231884
03M149,P.S. 149 Sojourner Truth,3,3,3,3,3,3,3,3,3,3,3,0.166,0.267,0.09699999999999999,0.946,0.28600000000000003,0.889,0.023,0.618,0.3,0.037000000000000005,3.0,0.348,0.9279999999999999,0.278,0.9390000000000001,3.78,3.64,3.71,3.77,3.0,Manhattan,3,63.63636398,28.6713295,6.293706417,1.398601413,7.692307472,0.6589861751152074
03M163,P.S. 163 Alfred E. Smith,2,4,3,3,3,4,3,4,3,4,3,0.062,0.188,0.004,0.522,0.111,0.41700000000000004,0.055999999999999994,0.16899999999999998,0.426,0.3,5.9,0.841,0.938,0.21100000000000002,0.966,3.89,3.46,3.85,4.09,3.01,Manhattan,3,13.80597019,19.77611923,24.25373077,42.16418076,66.41790771,0.5028142589118199
03M165,P.S. 165 Robert E. Simon,2,4,3,3,3,3,3,3,3,3,3,0.145,0.225,0.049,0.733,0.25,0.616,0.047,0.145,0.614,0.17300000000000001,6.5,0.5539999999999999,0.909,0.361,0.965,3.52,3.48,3.9,4.1,3.5,Manhattan,3,40.12158203,22.79635239,16.71732521,20.36474228,37.08206558,0.5741710296684118
03M166,P.S. 166 The Richard Rodgers School of The Arts an,3,4,3,3,3,3,3,4,4,4,3,0.027999999999999997,0.114,0.003,0.192,0.042,0.13699999999999998,0.12,0.051,0.16399999999999998,0.569,5.8,0.8809999999999999,0.9590000000000001,0.055999999999999994,0.9740000000000001,3.42,3.38,3.95,4.07,2.43,Manhattan,3,4.832713604,8.178438187,15.24163532,71.74721527,86.98884583,0.41512345679012347
03M180,P.S. 180 Hugo Newman,2,3,2,3,3,3,3,3,3,3,3,0.08199999999999999,0.193,0.002,0.741,0.171,0.639,0.022000000000000002,0.541,0.312,0.078,0.8,0.674,0.9209999999999999,0.244,0.958,3.78,3.64,3.71,3.77,1.95,Manhattan,3,43.47826004,31.15942001,15.21739101,10.14492798,25.36231804,0.5974025974025974
03M191,The Riverside School for Makers and Artists,3,3,3,3,3,3,3,3,3,3,3,0.106,0.32,0.115,0.7909999999999999,0.248,0.698,0.05,0.345,0.505,0.079,3.9,0.708,0.91,0.36,0.9670000000000001,3.48,3.47,3.44,4.09,3.76,Manhattan,3,55.51020432,20.81632614,15.51020432,8.163265228,23.67346954,0.5518018018018018
03M199,P.S. 199 Jessie Isador Straus,3,4,4,4,3,4,4,4,4,4,4,0.015,0.185,0.018000000000000002,0.10400000000000001,0.011000000000000001,0.057,0.145,0.039,0.099,0.639,3.8,0.846,0.963,0.047,0.953,4.21,2.83,4.86,4.22,2.92,Manhattan,3,2.790697575,6.976744175,21.3953495,68.83721161,90.2325592,0.5070754716981132
03M241,STEM Institute of Manhattan,3,3,2,2,2,2,4,4,4,4,4,0.172,0.336,0.08199999999999999,0.9009999999999999,0.26899999999999996,0.851,0.03,0.537,0.32799999999999996,0.09,3.7,0.47100000000000003,0.919,0.32,0.971,1.99,2.54,2.4,3.01,2.73,Manhattan,3,49.27536392,27.53623199,17.39130402,5.797101498,23.18840599,0.5149253731343284
03M242,P.S. 242 - The Young Diplomats Magnet Academy,2,3,3,3,3,3,3,3,3,3,3,0.039,0.316,0.059000000000000004,0.894,0.36200000000000004,0.836,0.006999999999999999,0.5920000000000001,0.342,0.02,10.5,0.8420000000000001,0.893,0.465,0.96,3.13,3.37,3.4,3.93,3.56,Manhattan,3,45.83333206,31.94444466,15.27777767,6.944444656,22.22222137,0.47368421052631576
03M243,M.S. 243 Center School,4,3,3,3,4,3,4,4,3,3,4,0.0,0.166,0.0,0.22899999999999998,0.017,0.11900000000000001,0.064,0.102,0.191,0.5660000000000001,16.1,0.9229999999999999,0.9740000000000001,0.021,0.9940000000000001,3.94,4.38,3.84,4.23,4.47,Manhattan,3,2.380952358,15.47619057,34.52381134,47.61904907,82.14286041,0.7148936170212766
03M245,M.S. M245 The Computer School,4,4,4,3,4,4,4,4,4,4,4,0.02,0.193,0.015,0.327,0.03,0.243,0.08,0.12300000000000001,0.273,0.478,12.8,0.862,0.9620000000000001,0.07200000000000001,0.986,4.11,2.9,4.35,4.17,3.6,Manhattan,3,10.30927849,22.3367691,32.30240631,35.051548,67.3539505,0.7275
03M247,M.S. M247 Dual Language Middle School,4,4,3,4,4,4,4,4,4,4,4,0.242,0.278,0.005,0.86,0.141,0.8029999999999999,0.0,0.01,0.97,0.02,0.9,0.7140000000000001,0.9540000000000001,0.135,0.966,4.49,4.03,4.45,4.46,4.35,Manhattan,3,29.7142849,29.142856600000002,23.4285717,17.7142849,41.1428566,0.8838383838383839
03M250,M.S. 250 West Side Collaborative Middle School,3,3,3,3,4,4,4,4,4,4,4,0.067,0.292,0.0,0.745,0.152,0.629,0.011000000000000001,0.298,0.528,0.107,4.4,0.882,0.922,0.281,0.953,4.83,4.64,3.43,4.2,4.08,Manhattan,3,49.65517426,33.79310226,13.10344791,3.448275805,16.55172348,0.8146067415730337
03M256,Lafayette Academy,3,3,3,3,3,3,3,3,3,3,3,0.159,0.239,0.0,0.833,0.24600000000000002,0.725,0.013999999999999999,0.493,0.355,0.10099999999999999,4.0,0.722,0.9109999999999999,0.28600000000000003,0.963,3.93,3.87,3.62,3.98,4.34,Manhattan,3,35.714286799999996,30.95238113,20.63492012,12.6984129,33.33333206,0.9130434782608695
03M258,Community Action School - MS 258,3,4,3,3,4,4,4,4,4,4,4,0.04,0.26,0.031,0.7490000000000001,0.22,0.619,0.013000000000000001,0.426,0.466,0.09,0.9,0.81,0.934,0.231,0.977,4.72,4.62,3.95,4.15,4.05,Manhattan,3,25.44378662,44.37869644,22.4852066,7.692307472,30.17751503,0.757847533632287
03M291,West End Secondary School,4,4,4,4,4,3,4,4,4,4,4,0.009000000000000001,0.218,0.003,0.2,0.038,0.124,0.083,0.059000000000000004,0.18899999999999997,0.631,3.0,0.391,0.9670000000000001,0.05,0.972,3.75,4.2,4.8,4.48,4.25,Manhattan,3,8.056872368,15.16587639,30.33175278,46.44549942,76.7772522,0.6224188790560472
03M333,P.S. 333 Manhattan School for Children,3,3,4,4,4,4,4,3,3,3,3,0.023,0.19899999999999998,0.003,0.301,0.028999999999999998,0.16699999999999998,0.061,0.114,0.179,0.588,4.4,0.8370000000000001,0.943,0.166,0.9670000000000001,3.03,2.64,3.99,4.36,2.44,Manhattan,3,12.36559105,21.77419281,35.48387146,30.37634468,65.86021423,0.4940239043824701
03M334,The Anderson School,4,4,4,4,4,4,4,4,4,4,4,0.002,0.065,0.0,0.14400000000000002,0.004,0.06,0.268,0.027999999999999997,0.08900000000000001,0.512,8.8,0.7040000000000001,0.971,0.031,0.9690000000000001,3.66,2.66,4.66,4.53,3.23,Manhattan,3,0.7326007485,2.197802305,9.15750885,87.91208649,97.06959534,0.5083798882681564
03M415,Wadleigh Secondary School for the Performing & Vis,3,2,2,2,2,2,2,3,3,3,2,0.068,0.27,0.013999999999999999,0.9179999999999999,0.297,0.838,0.0,0.486,0.45899999999999996,0.013999999999999999,3.0,0.813,0.912,0.32899999999999996,0.941,3.78,3.64,3.71,3.77,3.26,Manhattan,3,43.85964966,38.59649277,14.03508759,3.508771896,17.54385948,0.7702702702702703
03M421,West Prep Academy,3,3,3,3,4,4,4,4,4,4,4,0.064,0.335,0.064,0.8190000000000001,0.177,0.7390000000000001,0.005,0.596,0.365,0.02,4.2,0.632,0.9009999999999999,0.336,0.9620000000000001,4.47,4.13,3.54,3.95,3.95,Manhattan,3,60.66666794,28,10,1.333333373,11.33333302,0.7389162561576355
03M452,P.S. 452,3,4,3,3,4,4,4,4,4,4,4,0.043,0.209,0.004,0.28800000000000003,0.05,0.209,0.08900000000000001,0.128,0.163,0.574,8.0,0.778,0.9470000000000001,0.145,0.9690000000000001,4.52,3.72,4.07,4.38,3.9,Manhattan,3,5.172413826,13.79310322,23.27586174,57.75862122,81.03448486,0.41134751773049644
03M859,Special Music School,4,4,4,4,4,4,4,4,4,4,4,0.0,0.111,0.0,0.204,0.006999999999999999,0.07400000000000001,0.156,0.096,0.10400000000000001,0.511,8.2,0.636,0.956,0.08900000000000001,0.975,4.34,3.15,4.77,4.07,3.81,Manhattan,3,0,0,6.25,93.75,100,0.4740740740740741
03M860,Frederick Douglass Academy II Secondary School,3,3,2,3,4,3,4,3,3,3,3,0.098,0.488,0.073,0.8809999999999999,0.268,0.78,0.0,0.61,0.317,0.024,7.9,0.32299999999999995,0.882,0.396,0.971,2.34,2.76,2.6,2.7,2.33,Manhattan,3,46.15384674,26.92307663,19.23077011,7.692307472,26.92307663,0.6341463414634146
03M862,Mott Hall II,4,4,3,4,4,4,4,4,4,4,4,0.02,0.237,0.032,0.595,0.126,0.465,0.044000000000000004,0.26899999999999996,0.433,0.193,5.4,0.682,0.966,0.064,0.986,4.52,4.8,4.32,4.36,4.11,Manhattan,3,12.9032259,36.69355011,30.24193573,20.16129112,50.40322495,0.7251461988304093
04M007,P.S. 007 Samuel Stern,2,3,3,4,3,3,4,4,4,4,4,0.139,0.276,0.042,0.941,0.303,0.872,0.027000000000000003,0.285,0.644,0.024,1.1,0.848,0.895,0.391,0.973,3.17,2.63,3.67,2.57,2.82,Manhattan,4,46.27659607,26.06382942,18.61702156,9.042552948,27.65957451,0.5578635014836796
04M012,Tag Young Scholars,4,4,4,4,4,3,4,4,4,4,4,0.0,0.046,0.0,0.419,0.027000000000000003,0.264,0.38799999999999996,0.18600000000000003,0.17,0.153,13.8,0.619,0.9690000000000001,0.046,0.971,3.05,2.74,4.76,3.89,2.5,Manhattan,4,0.289855063,1.449275374,16.81159401,81.44927216,98.26087189,0.5877342419080068
04M037,River East Elementary,3,3,4,4,4,4,4,4,4,4,4,0.051,0.28600000000000003,0.023,0.877,0.263,0.754,0.0,0.41100000000000003,0.526,0.046,2.0,0.789,0.915,0.35700000000000004,0.968,4.67,4.46,4.35,4.49,4.8,Manhattan,4,30.2631588,22.36842155,34.21052551,13.15789509,47.36841965,0.4342857142857143
04M038,P.S. 38 Roberto Clemente,2,3,3,3,3,4,3,4,4,3,3,0.166,0.364,0.11800000000000001,0.937,0.41200000000000003,0.872,0.053,0.31,0.615,0.016,4.9,0.619,0.893,0.46799999999999997,0.9670000000000001,3.56,3.91,3.39,3.33,3.45,Manhattan,4,77.77777863,16.66666603,4.444444656,1.111111164,5.555555344,0.48128342245989303
04M057,James Weldon Johnson,3,3,3,3,3,3,3,3,3,3,3,0.109,0.285,0.079,0.937,0.316,0.85,0.036000000000000004,0.262,0.6729999999999999,0.017,0.3,0.706,0.914,0.32899999999999996,0.966,3.78,3.64,3.71,3.77,3.37,Manhattan,4,47.18875504,34.13654709,14.65863419,4.016064167,18.67469788,0.6368286445012787
04M072,The Lexington Academy,3,4,3,3,4,4,4,4,4,4,4,0.125,0.254,0.086,0.917,0.308,0.855,0.025,0.14,0.8059999999999999,0.025,8.4,0.586,0.907,0.38299999999999995,0.9670000000000001,4.57,3.93,3.97,3.13,3.68,Manhattan,4,45.47872162,35.63829803,14.36170197,4.521276474,18.88297844,0.632996632996633
04M083,P.S. 083 Luis Munoz Rivera,3,3,3,3,4,3,4,4,4,4,4,0.11599999999999999,0.233,0.083,0.841,0.154,0.76,0.124,0.18100000000000002,0.634,0.045,14.9,0.909,0.9229999999999999,0.27899999999999997,0.9570000000000001,3.75,3.66,3.59,4.25,4.24,Manhattan,4,21.80094719,24.17061615,26.54028511,27.48815155,54.02843475,0.501187648456057
04M096,P.S. 096 Joseph Lanzetta,2,3,3,3,3,2,2,3,3,3,3,0.21100000000000002,0.33399999999999996,0.08900000000000001,0.972,0.264,0.935,0.023,0.258,0.6759999999999999,0.028999999999999998,4.0,0.727,0.909,0.361,0.961,3.78,3.64,3.71,3.77,3.15,Manhattan,4,51.171875,35.15625,11.328125,2.34375,13.671875,0.6684073107049608
04M102,P.S. 102 Jacques Cartier,1,2,2,2,3,3,3,3,3,3,3,0.11599999999999999,0.312,0.12300000000000001,0.838,0.19899999999999998,0.753,0.08199999999999999,0.28800000000000003,0.534,0.040999999999999995,0.8,0.6759999999999999,0.895,0.42100000000000004,0.955,2.41,2.61,1.98,3.07,1.68,Manhattan,4,41.42856979,22.857143399999998,21.4285717,14.28571415,35.714286799999996,0.4794520547945205
04M108,P.S. 108 Assemblyman Angelo Del Toro Educational C,3,2,2,3,3,2,4,3,3,4,2,0.09300000000000001,0.337,0.098,0.9329999999999999,0.237,0.861,0.034,0.314,0.624,0.018000000000000002,0.8,0.841,0.895,0.41100000000000003,0.961,3.66,3.38,2.71,3.71,4.26,Manhattan,4,49.83498383,29.0429039,15.5115509,5.610560894,21.12211227,0.6902050113895216
04M146,P.S. 146 Ann M. Short,3,2,2,2,3,2,3,3,3,3,2,0.22,0.408,0.18100000000000002,0.956,0.342,0.914,0.059000000000000004,0.25,0.674,0.01,9.8,0.75,0.914,0.369,0.97,2.84,3.07,2.32,4.39,4.15,Manhattan,4,39.83739853,27.64227676,24.39024353,8.130081177,32.52032471,0.40460526315789475
04M155,P.S. 155 William Paca,3,3,3,3,3,3,3,3,3,3,3,0.431,0.33899999999999997,0.121,0.968,0.17300000000000001,0.9440000000000001,0.016,0.09300000000000001,0.867,0.004,0.9,0.731,0.9279999999999999,0.272,0.937,3.28,3.38,3.49,2.48,2.97,Manhattan,4,68.25396729,15.8730154,14.28571415,1.587301612,15.8730154,0.5080645161290323
04M171,P.S. 171 Patrick Henry,3,4,4,4,4,4,4,4,4,4,4,0.035,0.23199999999999998,0.006,0.784,0.122,0.642,0.062,0.271,0.594,0.042,16.9,0.75,0.93,0.245,0.9790000000000001,4.42,4.12,4.85,3.3,3.92,Manhattan,4,10.909091,18.18181801,28.40909004,42.5,70.90908813,0.6386066763425254
04M182,The Bilingual Bicultural School,3,3,2,3,3,3,4,3,3,3,3,0.355,0.252,0.01,0.9329999999999999,0.29,0.868,0.003,0.071,0.9229999999999999,0.003,2.8,0.7879999999999999,0.9279999999999999,0.243,0.971,3.72,3.68,3.35,2.91,3.96,Manhattan,4,25.8278141,36.42383957,27.15231705,10.59602642,37.74834442,0.4870967741935484
04M206,P.S. 206 Jose Celso Barbosa,2,3,3,3,3,4,3,3,3,3,3,0.161,0.423,0.061,0.8859999999999999,0.192,0.8029999999999999,0.023,0.27899999999999997,0.638,0.032,6.8,0.58,0.925,0.297,0.9540000000000001,3.67,3.55,3.22,3.3,3.68,Manhattan,4,48.60335159,26.81564331,15.92178726,8.659217834,24.5810051,0.7568710359408034
04M224,M.S. 224 Manhattan East School for Arts & Academic,3,4,3,3,4,4,4,4,4,4,4,0.076,0.285,0.11,0.743,0.145,0.622,0.099,0.267,0.535,0.081,2.9,0.857,0.935,0.22399999999999998,0.978,4.12,3.47,4.06,3.33,3.51,Manhattan,4,31.81818199,32.72727203,27.27272797,8.181818008,35.45454407,0.6395348837209303
04M372,Esperanza Preparatory Academy,3,3,3,3,3,3,3,3,3,3,3,0.28800000000000003,0.309,0.042,0.904,0.22,0.8270000000000001,0.052000000000000005,0.131,0.8059999999999999,0.005,2.0,0.585,0.917,0.294,0.97,3.52,3.46,3.3,3.19,3.5,Manhattan,4,56.41025543,31.41025734,12.17948723,0,12.17948723,0.8167539267015707
04M375,Mosaic Preparatory Academy,3,4,3,3,4,3,4,4,4,4,4,0.10400000000000001,0.391,0.114,0.9570000000000001,0.38,0.902,0.027000000000000003,0.444,0.47100000000000003,0.02,10.0,0.8440000000000001,0.899,0.406,0.9690000000000001,3.22,3.73,3.83,3.94,2.74,Manhattan,4,40.98360825,34.42623138,19.67213058,4.918032646,24.59016418,0.4107744107744108
04M377,Renaissance School of the Arts,3,3,3,3,3,4,3,3,3,4,3,0.08800000000000001,0.293,0.02,0.9590000000000001,0.218,0.912,0.013999999999999999,0.327,0.619,0.027000000000000003,3.8,0.625,0.927,0.248,0.971,4.31,3.66,3.64,3.98,3.98,Manhattan,4,43.90243912,26.8292675,17.07317162,12.19512177,29.26829338,0.5578231292517006
04M497,Central Park East I,2,2,2,2,2,2,3,2,2,2,2,0.040999999999999995,0.225,0.0,0.547,0.077,0.355,0.11800000000000001,0.213,0.32,0.272,1.1,0.47100000000000003,0.9309999999999999,0.184,0.977,2.54,2.81,2.51,4.0,4.23,Manhattan,4,41.17647171,35.29411697,5.882352829,17.64705849,23.52941132,0.10059171597633136
04M610,Young Women's Leadership School,4,4,4,3,4,4,4,4,4,4,4,0.045,0.204,0.0,0.823,0.121,0.701,0.076,0.255,0.605,0.038,3.9,0.774,0.943,0.209,0.961,4.66,4.12,4.48,3.3,4.31,Manhattan,4,24.17582512,34.06593323,36.26373672,5.494505405,41.75824356,0.5796178343949044
04M825,Isaac Newton Middle School for Math & Science,3,3,2,2,3,2,3,3,3,3,3,0.12,0.313,0.005,0.885,0.156,0.792,0.057,0.26,0.6559999999999999,0.026000000000000002,2.0,0.941,0.925,0.276,0.9740000000000001,3.14,3.58,2.84,3.13,3.75,Manhattan,4,47.96747971,29.26829338,17.07317162,5.691056728,22.76422691,0.640625
04M964,Central Park East II,2,4,3,4,4,4,4,4,4,4,4,0.005,0.242,0.016,0.589,0.08800000000000001,0.419,0.065,0.295,0.35600000000000004,0.20199999999999999,13.8,0.6859999999999999,0.925,0.25,0.985,4.28,3.53,4.11,3.95,3.14,Manhattan,4,33.14916992,26.5193367,24.30939293,16.02209854,40.33149338,0.42093023255813955
05M030,P.S. 030 Hernandez/Hughes,3,2,3,3,3,3,3,3,3,3,3,0.127,0.314,0.11900000000000001,0.956,0.322,0.89,0.008,0.39799999999999996,0.5589999999999999,0.017,7.7,0.59,0.894,0.405,0.968,3.98,3.82,3.41,3.45,3.82,Manhattan,5,36.08247375,28.86598015,20.61855698,14.43299007,35.051548,0.4110169491525424
05M036,P.S. 036 Margaret Douglas,2,3,3,3,3,3,3,3,3,3,3,0.109,0.363,0.23399999999999999,0.8909999999999999,0.217,0.8109999999999999,0.009000000000000001,0.426,0.537,0.017,6.0,0.8809999999999999,0.897,0.46,0.966,2.73,2.77,3.01,3.13,2.68,Manhattan,5,39.45578384,27.89115715,22.44898033,10.20408154,32.65306091,0.42
05M046,P.S. 046 Arthur Tappan,3,3,2,2,3,2,4,3,2,3,2,0.11199999999999999,0.34700000000000003,0.134,0.9640000000000001,0.268,0.919,0.005,0.489,0.489,0.008,2.9,0.6779999999999999,0.9,0.39899999999999997,0.9640000000000001,3.12,2.84,2.75,2.95,3.34,Manhattan,5,57,26.5,13.75,2.75,16.5,0.6389776357827476
05M092,P.S. 092 Mary McLeod Bethune,3,3,2,3,4,3,4,4,4,4,4,0.085,0.368,0.13,0.958,0.397,0.919,0.008,0.623,0.35200000000000004,0.008,15.4,0.679,0.907,0.37200000000000005,0.95,2.94,2.91,2.68,3.6,2.57,Manhattan,5,48.7603302,33.05784988,10.74380207,7.438016415,18.18181801,0.4898785425101215
05M123,P.S. 123 Mahalia Jackson,2,3,2,3,3,3,3,3,4,3,3,0.212,0.264,0.09300000000000001,0.94,0.345,0.887,0.013999999999999999,0.521,0.395,0.045,5.3,0.522,0.9129999999999999,0.32799999999999996,0.965,3.78,3.64,3.71,3.77,3.55,Manhattan,5,53.98773193,30.67484665,12.26993847,3.067484617,15.33742332,0.7358916478555305
05M125,P.S. 125 Ralph Bunche,2,3,3,3,4,3,4,4,4,4,4,0.024,0.19,0.109,0.698,0.134,0.551,0.061,0.409,0.35600000000000004,0.134,6.8,0.609,0.902,0.41,0.965,3.25,3.69,3.5,3.89,3.51,Manhattan,5,24.09638596,36.14457703,19.27710915,20.48192787,39.75903702,0.3360323886639676
05M129,P.S. 129 John H. Finley,2,2,2,2,2,2,2,2,2,2,2,0.091,0.275,0.14,0.935,0.312,0.855,0.037000000000000005,0.48200000000000004,0.44,0.015,18.8,0.8540000000000001,0.9,0.39799999999999996,0.958,2.82,2.34,2.37,1.83,3.24,Manhattan,5,54.15019608,24.90118599,15.41501999,5.533596992,20.94861603,0.6216216216216216
05M133,P.S. 133 Fred R Moore,2,2,3,3,3,3,3,3,3,3,3,0.11800000000000001,0.42100000000000004,0.313,0.9009999999999999,0.32799999999999996,0.821,0.031,0.48200000000000004,0.415,0.055999999999999994,5.4,0.44,0.903,0.42100000000000004,0.9790000000000001,3.43,3.13,2.78,3.5,4.0,Manhattan,5,65.95744324,23.40425491,8.510638237,2.127659559,10.63829803,0.48205128205128206
05M148,Eagle Academy for Young Men of Harlem,3,3,3,3,4,3,4,4,4,4,3,0.043,0.276,0.027000000000000003,0.84,0.17800000000000002,0.7190000000000001,0.005,0.649,0.27,0.016,5.0,0.5670000000000001,0.9009999999999999,0.402,0.96,3.65,4.18,3.28,3.77,3.7,Manhattan,5,63.06306458,28.82882881,8.108108521,0,8.108108521,0.6
05M154,P.S. 154 Harriet Tubman,3,3,3,3,3,2,4,3,3,3,3,0.19699999999999998,0.35,0.168,0.9590000000000001,0.35,0.909,0.077,0.551,0.31,0.036000000000000004,21.9,0.867,0.927,0.282,0.9570000000000001,3.45,3.87,3.61,4.41,4.04,Manhattan,5,65.89147186,20.930233,9.302325249,3.875968933,13.17829418,0.4708029197080292
05M161,P.S. 161 Pedro Albizu Campos,2,2,2,3,4,3,3,3,3,3,3,0.267,0.26,0.092,0.9359999999999999,0.311,0.866,0.021,0.20600000000000002,0.741,0.02,6.7,0.764,0.899,0.40399999999999997,0.972,3.24,3.52,2.6,3.77,3.84,Manhattan,5,45.53264618,29.20962143,15.97938156,9.27835083,25.25773239,0.6945107398568019
05M175,P.S. 175 Henry H Garnet,3,3,2,3,3,3,3,3,3,3,3,0.2,0.262,0.10300000000000001,0.9309999999999999,0.33799999999999997,0.8590000000000001,0.052000000000000005,0.5720000000000001,0.345,0.021,4.7,0.852,0.9179999999999999,0.34,0.9690000000000001,3.63,3.38,3.01,4.03,3.18,Manhattan,5,47.05882263,24.83660126,19.6078434,8.496731758,28.10457611,0.5275862068965518
05M194,P.S. 194 Countee Cullen,3,3,3,3,3,3,3,3,3,4,3,0.191,0.295,0.036000000000000004,0.9690000000000001,0.43200000000000005,0.9179999999999999,0.013999999999999999,0.48200000000000004,0.405,0.036000000000000004,1.9,0.625,0.9059999999999999,0.386,0.955,3.78,3.64,3.71,3.77,2.92,Manhattan,5,62,20,13,5,18,0.45454545454545453
05M197,P.S. 197 John B. Russwurm,2,2,3,3,4,3,3,3,3,3,3,0.052000000000000005,0.363,0.149,0.924,0.336,0.862,0.0,0.595,0.381,0.017,6.9,0.867,0.884,0.474,0.9540000000000001,3.7,4.01,3.29,4.78,4.7,Manhattan,5,60.714286799999996,23.5714283,12.85714245,2.8571429249999998,15.71428585,0.4844290657439446
05M200,P.S. 200- The James Mccune Smith School,2,3,2,2,3,2,3,3,2,3,3,0.134,0.331,0.134,0.9440000000000001,0.326,0.9,0.003,0.5820000000000001,0.365,0.019,14.0,0.953,0.878,0.507,0.965,3.21,3.26,2.85,2.99,3.74,Manhattan,5,50.84745789,28.24858665,16.38418007,4.51977396,20.90395546,0.49303621169916434
05M286,Urban Assembly Academy for Future Leaders,2,3,2,2,4,3,4,4,4,4,4,0.065,0.349,0.13,0.924,0.21899999999999997,0.846,0.018000000000000002,0.556,0.349,0.018000000000000002,0.9,0.889,0.865,0.535,0.945,2.56,2.32,2.69,3.16,2.88,Manhattan,5,67.08074188,24.22360229,8.695652008,0,8.695652008,0.9526627218934911
