DBN,School Name,Enrollment,Supportive Environment Rating,Student Achievement Rating,Interesting and challenging curriculum,Effective teaching and learning,Effective school assessment,Clear communication - high expectations,Teacher collaboration,"Safety, inclusivity, social-emotional growth",Resource allocation and management,"Identifying, tracking, and meeting goals",Thoughtful teacher development and evaluation,School decision evaluation and adjustment,Percent English Language Learners,Percent Students with Disabilities,Percent Self-Contained,Economic Need Index,Percent in Temp Housing,Percent HRA Eligible,Percent Asian,Percent Black,Percent Hispanic,Percent White,Principal experience at this school,Percent of teachers with 3+ years of experience,Student Attendance Rate,Percent of Students Chronically Absent,Teacher Attendance Rate,Collaborative Teachers Score,Effective School Leadership Score,Rigorous Instruction Score,Strong Family-Community Ties Score,Trust Score,Borough,District
31R041,The Stephanie A. Vierno School,649,3,3,4,4,4,4,4,4,4,4,4,4,0.159,0.231,0.046,0.5579999999999999,0.028999999999999998,0.504,0.129,0.018000000000000002,0.308,0.518,3.0,0.843,0.9390000000000001,0.184,0.9490000000000001,4.0,3.38,4.76,4.04,3.69,Staten Island,31R
31R042,P.S. 042 Eltingville,988,3,3,3,2,3,4,3,4,4,4,4,4,0.045,0.222,0.057999999999999996,0.322,0.02,0.22399999999999998,0.10099999999999999,0.013000000000000001,0.132,0.7440000000000001,12.6,0.743,0.9420000000000001,0.14300000000000002,0.966,3.75,4.03,3.15,4.4,4.29,Staten Island,31R
31R044,P.S. 044 Thomas C. Brown,810,2,2,2,2,2,3,2,3,3,3,3,2,0.068,0.36200000000000004,0.157,0.92,0.17800000000000002,0.863,0.022000000000000002,0.42,0.489,0.027000000000000003,0.9,0.835,0.8959999999999999,0.45299999999999996,0.973,2.14,2.45,1.75,2.79,2.22,Staten Island,31R
31R045,P.S. 045 John Tyler,828,3,3,4,3,4,4,4,4,4,4,4,4,0.06,0.231,0.057999999999999996,0.667,0.086,0.574,0.075,0.171,0.49,0.225,7.8,0.823,0.929,0.235,0.971,4.62,3.59,4.37,4.02,3.77,Staten Island,31R
31R046,P.S. 046 Albert V. Maniscalco,252,2,2,3,3,3,3,3,2,3,3,3,3,0.135,0.294,0.063,0.685,0.083,0.627,0.083,0.155,0.405,0.341,12.4,0.846,0.909,0.35600000000000004,0.9570000000000001,3.78,3.64,3.71,3.77,4.77,Staten Island,31R
31R048,P.S. 048 William G. Wilcox,963,3,3,4,3,4,4,4,4,4,4,4,4,0.075,0.18899999999999997,0.03,0.37200000000000005,0.016,0.292,0.196,0.039,0.175,0.57,2.0,0.903,0.948,0.128,0.961,4.32,3.82,4.21,4.11,3.5,Staten Island,31R
31R049,I.S. 49 Berta A. Dreyfus,612,2,2,2,2,2,2,2,2,3,3,3,2,0.132,0.355,0.154,0.882,0.18,0.8240000000000001,0.09,0.35100000000000003,0.462,0.087,3.0,0.7120000000000001,0.905,0.355,0.953,2.27,2.78,1.86,1.94,2.38,Staten Island,31R
31R050,P.S. 050 Frank Hankinson,738,3,4,3,3,3,4,3,4,4,4,4,4,0.051,0.207,0.062,0.319,0.008,0.249,0.12300000000000001,0.023,0.154,0.6759999999999999,5.4,0.9620000000000001,0.9420000000000001,0.16699999999999998,0.948,4.19,4.7,3.75,4.48,4.61,Staten Island,31R
31R051,I.S. 051 Edwin Markham,1315,2,2,3,2,2,3,3,3,3,3,2,3,0.08,0.297,0.111,0.701,0.106,0.624,0.055,0.237,0.442,0.253,7.5,0.884,0.905,0.32299999999999995,0.9620000000000001,3.22,3.58,2.79,2.97,3.54,Staten Island,31R
31R052,P.S. 052 John C. Thompson,468,3,3,3,3,3,4,3,4,4,4,4,4,0.19,0.22,0.057999999999999996,0.534,0.06,0.45299999999999996,0.16,0.015,0.201,0.603,8.0,0.833,0.938,0.17800000000000002,0.953,3.95,4.54,3.59,4.34,4.52,Staten Island,31R
31R053,The Barbara Esselborn School,751,3,3,4,3,4,4,4,4,4,4,4,4,0.049,0.226,0.061,0.3,0.027000000000000003,0.22899999999999998,0.115,0.016,0.11599999999999999,0.732,2.9,0.982,0.9420000000000001,0.149,0.9690000000000001,4.75,4.12,4.36,4.1,4.08,Staten Island,31R
31R054,P.S. 054 Charles W. Leng,737,3,4,3,3,3,4,4,4,4,4,4,4,0.077,0.266,0.083,0.501,0.03,0.429,0.326,0.061,0.22899999999999998,0.355,6.9,0.847,0.9390000000000001,0.179,0.9620000000000001,4.48,3.72,3.71,4.01,3.34,Staten Island,31R
31R055,P.S. 055 Henry M. Boehm,564,3,2,3,3,3,4,4,4,4,4,4,4,0.034,0.24600000000000002,0.035,0.267,0.005,0.225,0.05,0.004,0.094,0.846,8.8,0.872,0.94,0.154,0.96,4.6,4.19,3.62,4.25,4.06,Staten Island,31R
31R056,P.S. 56 The Louis Desario School,543,3,2,3,3,3,3,3,4,3,3,4,3,0.022000000000000002,0.304,0.107,0.282,0.02,0.19,0.05,0.011000000000000001,0.157,0.772,0.9,0.94,0.943,0.136,0.9570000000000001,4.1,3.63,3.63,3.62,3.72,Staten Island,31R
31R057,P.S. 057 Hubert H. Humphrey,639,3,2,4,3,3,4,3,4,4,4,3,3,0.081,0.29100000000000004,0.172,0.9,0.11699999999999999,0.851,0.042,0.551,0.336,0.03,3.8,0.8390000000000001,0.903,0.377,0.955,3.78,3.64,3.71,3.77,3.76,Staten Island,31R
31R058,Space Shuttle Columbia School,634,3,3,3,3,2,3,3,3,3,2,3,2,0.07400000000000001,0.27,0.10400000000000001,0.426,0.05,0.345,0.18,0.049,0.259,0.49200000000000005,5.5,0.873,0.9420000000000001,0.19,0.968,3.63,2.9,3.07,3.64,3.76,Staten Island,31R
31R059,The Harbor View School,228,3,4,3,3,4,4,3,4,4,4,4,4,0.004,0.237,0.013000000000000001,0.638,0.096,0.465,0.031,0.368,0.41700000000000004,0.11800000000000001,5.0,0.667,0.935,0.235,0.958,3.6,3.49,3.51,4.17,3.87,Staten Island,31R
31R060,P.S. 060 Alice Austen,836,3,1,3,3,3,4,3,4,4,3,4,3,0.051,0.26899999999999996,0.098,0.43,0.017,0.384,0.126,0.048,0.24600000000000002,0.547,4.3,0.892,0.9359999999999999,0.192,0.963,3.78,3.64,3.71,3.77,2.69,Staten Island,31R
31R061,I.S. 061 William A Morris,981,2,3,4,3,4,4,4,4,4,4,4,4,0.114,0.302,0.13699999999999998,0.789,0.16,0.703,0.04,0.326,0.45799999999999996,0.152,6.8,0.873,0.899,0.368,0.961,4.06,3.01,3.88,3.38,3.08,Staten Island,31R
31R063,Marsh Avenue School for Expeditionary Learning,459,3,3,4,4,3,4,4,4,4,4,4,4,0.011000000000000001,0.233,0.040999999999999995,0.341,0.027999999999999997,0.244,0.092,0.065,0.242,0.588,4.8,0.7709999999999999,0.946,0.133,0.9690000000000001,4.65,4.35,4.34,4.34,4.15,Staten Island,31R
31R065,P.S. 65 The Academy of Innovative Learning,394,4,4,3,3,3,4,3,4,4,4,4,4,0.040999999999999995,0.27699999999999997,0.129,0.569,0.07400000000000001,0.41100000000000003,0.023,0.188,0.467,0.24600000000000002,10.0,0.8390000000000001,0.9470000000000001,0.139,0.972,4.14,4.56,3.78,4.4,4.33,Staten Island,31R
31R069,P.S. 069 Daniel D. Tompkins,917,3,2,4,4,4,4,4,4,4,4,4,4,0.11699999999999999,0.262,0.038,0.505,0.013999999999999999,0.42700000000000005,0.196,0.02,0.214,0.551,10.8,0.8079999999999999,0.945,0.145,0.9570000000000001,3.99,3.05,4.74,4.01,2.72,Staten Island,31R
31R072,I.S. 072 Rocco Laurie,1416,2,3,3,2,2,3,2,2,3,3,3,2,0.051,0.20600000000000002,0.083,0.512,0.027999999999999997,0.44799999999999995,0.225,0.047,0.267,0.447,19.8,0.8190000000000001,0.9359999999999999,0.22,0.9620000000000001,3.78,3.64,3.71,3.77,3.26,Staten Island,31R
31R074,P.S. 74 Future Leaders Elementary School,312,2,4,3,3,3,4,3,3,4,3,3,3,0.231,0.35600000000000004,0.20199999999999999,0.897,0.212,0.84,0.064,0.26,0.615,0.054000000000000006,8.0,0.759,0.889,0.485,0.9440000000000001,3.17,3.82,3.17,3.93,3.0,Staten Island,31R
31R075,I.S. 075 Frank D. Paulo,1371,3,3,4,3,4,4,3,4,4,4,4,4,0.017,0.226,0.053,0.297,0.033,0.23,0.08800000000000001,0.018000000000000002,0.12300000000000001,0.7490000000000001,5.8,0.807,0.9440000000000001,0.162,0.97,4.01,4.44,4.45,4.32,4.29,Staten Island,31R
31R078,P.S. 78,810,2,2,2,2,2,3,3,3,3,3,3,2,0.086,0.365,0.153,0.9490000000000001,0.223,0.914,0.03,0.423,0.48100000000000004,0.038,6.0,0.711,0.899,0.41,0.9640000000000001,3.2,3.1,2.12,3.41,3.48,Staten Island,31R
31R080,The Michael J. Petrides School,820,3,4,4,4,4,4,4,4,4,4,4,4,0.018000000000000002,0.313,0.05,0.466,0.017,0.363,0.091,0.19899999999999998,0.257,0.441,14.3,0.882,0.941,0.155,0.9670000000000001,4.53,3.28,4.57,3.58,3.05,Staten Island,31R
31R861,Staten Island School of Civic Leadership,888,3,3,4,3,3,4,4,4,4,4,4,4,0.034,0.253,0.063,0.64,0.06,0.56,0.122,0.20600000000000002,0.43,0.19899999999999998,4.8,0.937,0.935,0.215,0.9620000000000001,4.0,4.08,3.95,4.03,2.8,Staten Island,31R
32K045,P.S./I.S. 045 Horace E. Greene,640,3,3,3,3,3,3,4,4,4,4,4,4,0.17300000000000001,0.19699999999999998,0.057999999999999996,0.865,0.217,0.7829999999999999,0.027000000000000003,0.423,0.502,0.038,12.9,0.7170000000000001,0.9179999999999999,0.31,0.958,4.04,3.48,3.37,4.0,4.13,Brooklyn,32K
32K075,P.S. 075 Mayda Cortiella,317,2,2,2,2,2,2,2,2,2,2,3,2,0.174,0.24600000000000002,0.11,0.94,0.237,0.893,0.019,0.233,0.726,0.022000000000000002,6.9,0.909,0.892,0.435,0.941,3.37,2.8,2.38,3.14,3.8,Brooklyn,32K
32K086,P.S. 086 The Irvington,384,4,4,4,3,4,4,3,4,4,4,4,4,0.292,0.237,0.034,0.935,0.21899999999999997,0.8440000000000001,0.031,0.01,0.93,0.023,3.7,0.813,0.9470000000000001,0.162,0.9670000000000001,3.83,4.32,4.28,4.18,4.43,Brooklyn,32K
32K106,P.S. 106 Edward Everett Hale,399,3,3,3,3,3,3,3,3,3,3,3,3,0.34299999999999997,0.29100000000000004,0.165,0.914,0.145,0.857,0.015,0.1,0.875,0.005,2.0,0.81,0.9179999999999999,0.28,0.973,3.65,3.51,3.42,3.73,3.98,Brooklyn,32K
32K116,P.S. 116 Elizabeth L Farrell,395,3,3,3,3,3,3,4,3,4,3,4,3,0.261,0.256,0.035,0.924,0.165,0.863,0.01,0.03,0.9470000000000001,0.008,3.4,0.568,0.922,0.27899999999999997,0.97,4.47,3.69,3.73,2.91,3.15,Brooklyn,32K
32K123,P.S. 123 Suydam,592,3,2,3,3,3,4,4,4,4,3,3,3,0.409,0.174,0.047,0.905,0.157,0.833,0.049,0.028999999999999998,0.892,0.019,3.8,0.821,0.9440000000000001,0.183,0.953,4.12,4.07,3.65,4.27,4.25,Brooklyn,32K
32K145,P.S. 145 Andrew Jackson,530,3,2,3,3,3,3,3,3,4,3,4,4,0.191,0.187,0.042,0.945,0.228,0.898,0.004,0.047,0.93,0.009000000000000001,3.8,0.83,0.935,0.22699999999999998,0.9470000000000001,4.05,4.32,3.66,3.28,3.91,Brooklyn,32K
32K151,P.S. 151 Lyndon B. Johnson,275,4,3,4,3,3,4,3,4,4,3,4,4,0.327,0.204,0.011000000000000001,0.917,0.335,0.818,0.006999999999999999,0.145,0.789,0.057999999999999996,3.8,0.7929999999999999,0.93,0.214,0.958,3.79,4.13,3.92,4.02,3.74,Brooklyn,32K
32K162,J.H.S. 162 The Willoughby,360,3,3,3,3,3,4,4,4,4,3,4,3,0.18100000000000002,0.233,0.075,0.919,0.142,0.861,0.033,0.055999999999999994,0.878,0.025,2.9,0.639,0.909,0.318,0.966,3.78,3.64,3.71,3.77,3.28,Brooklyn,32K
32K274,P.S. 274 Kosciusko,388,3,3,3,3,4,4,4,3,3,3,4,3,0.273,0.20600000000000002,0.09,0.899,0.273,0.809,0.01,0.10800000000000001,0.825,0.031,11.8,0.862,0.9129999999999999,0.345,0.9590000000000001,4.87,3.71,4.19,3.72,4.06,Brooklyn,32K
32K291,J.H.S. 291 Roland Hayes,280,3,3,3,3,3,3,3,4,3,3,3,3,0.282,0.261,0.10400000000000001,0.9520000000000001,0.293,0.875,0.011000000000000001,0.15,0.818,0.011000000000000001,2.6,0.733,0.914,0.341,0.9620000000000001,3.78,3.64,3.71,3.77,3.68,Brooklyn,32K
32K299,P.S. 299 Thomas Warren Field,246,2,2,4,3,3,3,4,4,4,4,4,4,0.163,0.215,0.09300000000000001,0.9209999999999999,0.276,0.882,0.0,0.508,0.48,0.008,10.7,0.9129999999999999,0.915,0.379,0.946,4.28,3.5,3.85,3.71,3.52,Brooklyn,32K
32K347,I.S. 347 School of Humanities,312,3,3,3,3,4,3,3,3,3,3,4,3,0.17,0.244,0.125,0.912,0.14400000000000002,0.843,0.013000000000000001,0.045,0.917,0.022000000000000002,12.8,0.769,0.9229999999999999,0.281,0.9670000000000001,4.13,3.68,3.9,2.94,3.97,Brooklyn,32K
32K349,"I.S. 349 Math, Science & Tech.",310,3,3,3,3,3,3,3,4,4,3,3,3,0.235,0.2,0.10300000000000001,0.9309999999999999,0.184,0.8809999999999999,0.003,0.113,0.8740000000000001,0.01,2.8,0.75,0.9309999999999999,0.177,0.9620000000000001,3.78,3.64,3.71,3.77,3.59,Brooklyn,32K
32K376,P.S. 376,520,4,4,4,3,3,4,4,4,4,4,4,4,0.146,0.156,0.033,0.836,0.14800000000000002,0.731,0.017,0.073,0.887,0.017,7.4,0.632,0.9390000000000001,0.18100000000000002,0.985,4.88,4.56,4.17,3.53,4.47,Brooklyn,32K
32K377,P.S. 377 Alejandrina B. De Gautier,295,2,2,2,2,2,2,3,2,3,3,3,2,0.19,0.34600000000000003,0.19699999999999998,0.865,0.122,0.8029999999999999,0.01,0.193,0.79,0.006999999999999999,12.9,0.862,0.907,0.379,0.9420000000000001,3.45,3.04,2.27,2.68,3.58,Brooklyn,32K
32K383,J.H.S. 383 Philippa Schuyler,871,3,2,4,3,3,4,4,4,4,4,4,4,0.048,0.14800000000000002,0.055,0.746,0.078,0.6509999999999999,0.044000000000000004,0.35700000000000004,0.565,0.021,5.9,0.742,0.95,0.147,0.958,4.16,3.18,3.81,3.26,3.51,Brooklyn,32K
32K384,P.S. /I.S. 384 Frances E. Carter,490,3,3,3,3,3,3,2,3,3,3,2,2,0.28,0.267,0.147,0.92,0.192,0.867,0.008,0.12,0.863,0.004,0.4,0.884,0.917,0.29,0.953,3.78,3.64,3.71,3.77,3.96,Brooklyn,32K
32K554,All City Leadership Secondary School,180,4,4,3,4,4,4,4,4,4,4,4,4,0.0,0.011000000000000001,0.0,0.6779999999999999,0.044000000000000004,0.556,0.067,0.055999999999999994,0.7559999999999999,0.122,15.0,0.9440000000000001,0.9740000000000001,0.027999999999999997,0.9640000000000001,4.84,4.84,4.61,4.1,4.52,Brooklyn,32K
32K562,Evergreen Middle School for Urban Exploration,342,4,2,4,3,3,3,3,4,4,4,4,4,0.175,0.254,0.07,0.915,0.21600000000000003,0.865,0.003,0.24600000000000002,0.725,0.026000000000000002,5.1,0.6940000000000001,0.948,0.139,0.972,3.97,4.33,4.06,3.16,4.62,Brooklyn,32K
84K037,Beginning with Children Charter School II,354,3,3,4,4,4,4,4,4,4,4,4,4,0.155,0.195,0.013999999999999999,0.867,0.127,0.794,0.008,0.251,0.715,0.011000000000000001,5.9,0.8,0.9209999999999999,0.294,0.9620000000000001,4.18,4.04,4.38,4.11,4.38,Brooklyn,84K
84K125,Success Academy Charter School - Bed-Stuy 2,339,4,4,4,4,4,4,4,4,4,4,4,4,0.032,0.212,0.035,0.765,0.127,0.643,0.012,0.649,0.28300000000000003,0.028999999999999998,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K129,Success Academy Charter School - Cobble Hill,433,4,4,4,4,4,4,4,4,4,4,4,4,0.046,0.141,0.012,0.518,0.057999999999999996,0.413,0.085,0.305,0.314,0.254,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K182,Success Academy Charter School - Williamsburg,475,4,4,4,4,4,4,4,4,4,4,4,4,0.076,0.171,0.028999999999999998,0.672,0.10300000000000001,0.539,0.034,0.22699999999999998,0.585,0.11199999999999999,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K333,Explore Exceed Charter School,505,2,3,4,4,4,4,4,4,4,4,4,4,0.079,0.248,0.053,0.757,0.107,0.6709999999999999,0.027999999999999997,0.7290000000000001,0.222,0.002,5.9,0.8,0.915,0.32,0.9620000000000001,2.55,2.65,3.19,3.57,3.1,Brooklyn,84K
84K355,Williamsburg Collegiate Charter School,323,3,4,4,4,4,4,4,4,4,4,4,4,0.068,0.207,0.031,0.782,0.09,0.65,0.003,0.26899999999999996,0.715,0.012,5.9,0.8,0.9329999999999999,0.198,0.9620000000000001,3.4,3.31,3.02,3.78,3.55,Brooklyn,84K
84K356,Achievement First Crown Heights Charter School,852,3,4,4,4,4,4,4,4,4,4,4,4,0.002,0.168,0.005,0.682,0.07400000000000001,0.568,0.002,0.946,0.035,0.005,5.9,0.8,0.972,0.022000000000000002,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K357,KIPP AMP Charter School,730,3,3,4,4,4,4,4,4,4,4,4,4,0.022000000000000002,0.17300000000000001,0.013999999999999999,0.809,0.145,0.722,0.019,0.851,0.105,0.005,5.9,0.8,0.937,0.201,0.9620000000000001,1.0,1.82,2.93,3.46,2.13,Brooklyn,84K
84K358,Achievement First East New York Charter School,728,4,4,4,4,4,4,4,4,4,4,4,4,0.018000000000000002,0.139,0.001,0.7609999999999999,0.071,0.643,0.005,0.7659999999999999,0.205,0.005,5.9,0.8,0.97,0.035,0.9620000000000001,4.28,4.23,4.17,3.84,4.07,Brooklyn,84K
84K360,Launch Expeditionary Learning Charter School,302,4,3,4,4,4,4,4,4,4,4,4,4,0.043,0.252,0.08900000000000001,0.882,0.175,0.8079999999999999,0.013000000000000001,0.815,0.132,0.01,5.9,0.8,0.9420000000000001,0.155,0.9620000000000001,3.79,3.73,3.93,3.88,3.79,Brooklyn,84K
84K362,Hellenic Classical Charter School,479,4,2,4,4,4,4,4,4,4,4,4,4,0.035,0.092,0.006,0.512,0.046,0.355,0.035,0.177,0.451,0.303,5.9,0.8,0.961,0.057999999999999996,0.9620000000000001,4.76,4.45,4.68,4.43,4.41,Brooklyn,84K
84K367,Success Academy Charter School - Bed-Stuy 1,683,4,4,4,4,4,4,4,4,4,4,4,4,0.019,0.183,0.032,0.732,0.11699999999999999,0.5920000000000001,0.015,0.6809999999999999,0.264,0.016,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.57,3.07,4.4,3.88,3.12,Brooklyn,84K
84K379,Explore Excel Charter School,544,3,4,4,4,4,4,4,4,4,4,4,4,0.063,0.19699999999999998,0.04,0.655,0.051,0.568,0.009000000000000001,0.925,0.044000000000000004,0.006,5.9,0.8,0.943,0.185,0.9620000000000001,3.78,3.75,3.23,3.44,3.5,Brooklyn,84K
84K386,Invictus Preparatory Charter School,258,4,4,4,4,4,4,4,4,4,4,4,4,0.08900000000000001,0.225,0.023,0.852,0.209,0.736,0.062,0.6940000000000001,0.225,0.012,5.9,0.8,0.9329999999999999,0.201,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K406,"EMBER Charter School for Mindful Education, Innova",468,4,4,4,4,4,4,4,4,4,4,4,4,0.077,0.14300000000000002,0.021,0.858,0.19,0.78,0.004,0.7909999999999999,0.192,0.006,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.62,3.51,3.84,3.9,3.36,Brooklyn,84K
84K508,Achievement First Endeavor Charter School,818,4,4,4,4,4,4,4,4,4,4,4,4,0.01,0.149,0.015,0.722,0.086,0.606,0.006,0.85,0.11900000000000001,0.011000000000000001,5.9,0.8,0.972,0.032,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K517,Leadership Prep Bedford Stuyvesant Uncommon Prep C,782,4,3,4,4,4,4,4,4,4,4,4,4,0.026000000000000002,0.10400000000000001,0.012,0.746,0.10099999999999999,0.63,0.013000000000000001,0.84,0.109,0.012,5.9,0.8,0.9329999999999999,0.222,0.9620000000000001,3.25,3.06,4.19,3.57,3.23,Brooklyn,84K
84K536,Community Roots Charter School,474,3,3,4,4,4,4,4,4,4,4,4,4,0.017,0.23399999999999999,0.002,0.376,0.021,0.253,0.053,0.29100000000000004,0.16,0.41100000000000003,5.9,0.8,0.9490000000000001,0.11,0.9620000000000001,4.52,4.38,3.71,4.75,4.25,Brooklyn,84K
84K538,Achievement First Bushwick Charter School,894,4,4,4,4,4,4,4,4,4,4,4,4,0.12300000000000001,0.21100000000000002,0.048,0.799,0.07,0.701,0.015,0.271,0.7020000000000001,0.009000000000000001,5.9,0.8,0.973,0.02,0.9620000000000001,4.44,4.3,4.56,3.93,4.16,Brooklyn,84K
84K593,Excellence Boys Charter School,815,3,3,4,4,4,4,4,4,4,4,4,4,0.016,0.17300000000000001,0.006999999999999999,0.7020000000000001,0.107,0.5870000000000001,0.032,0.82,0.106,0.013000000000000001,5.9,0.8,0.9790000000000001,0.031,0.9620000000000001,3.73,3.81,3.4,3.94,3.19,Brooklyn,84K
84K608,Kings Collegiate Charter School,523,3,4,4,4,4,4,4,4,4,4,4,4,0.02,0.159,0.013999999999999999,0.642,0.084,0.589,0.003,0.922,0.034,0.006,5.9,0.8,0.956,0.10099999999999999,0.9620000000000001,3.67,3.76,4.04,3.72,3.94,Brooklyn,84K
84K626,Achievement First Brownsville Charter School,834,4,4,4,4,4,4,4,4,4,4,4,4,0.028999999999999998,0.129,0.013000000000000001,0.79,0.092,0.677,0.006999999999999999,0.863,0.115,0.005,5.9,0.8,0.965,0.076,0.9620000000000001,4.03,3.56,4.34,3.77,3.7,Brooklyn,84K
84K648,Bedford Stuyvesant Collegiate Charter School,354,4,4,4,4,4,4,4,4,4,4,4,4,0.042,0.158,0.008,0.759,0.105,0.65,0.013999999999999999,0.63,0.325,0.006,5.9,0.8,0.953,0.107,0.9620000000000001,4.13,4.0,4.06,4.39,4.07,Brooklyn,84K
84K649,La Cima Charter School,398,3,1,4,4,4,4,4,4,4,4,4,4,0.057999999999999996,0.171,0.023,0.8240000000000001,0.136,0.746,0.027999999999999997,0.6679999999999999,0.24100000000000002,0.018000000000000002,5.9,0.8,0.929,0.22,0.9620000000000001,2.01,2.52,2.52,3.62,3.23,Brooklyn,84K
84K651,PAVE Academy Charter School,486,3,3,4,4,4,4,4,4,4,4,4,4,0.10300000000000001,0.20199999999999999,0.025,0.855,0.09699999999999999,0.755,0.021,0.418,0.539,0.016,5.9,0.8,0.9490000000000001,0.10800000000000001,0.9620000000000001,2.12,2.34,2.59,3.13,2.72,Brooklyn,84K
84K652,Brooklyn Ascend Charter School,1152,3,4,4,4,4,4,4,4,4,4,4,4,0.006999999999999999,0.126,0.002,0.695,0.061,0.593,0.006,0.9520000000000001,0.026000000000000002,0.002,5.9,0.8,0.958,0.081,0.9620000000000001,2.38,2.41,2.88,3.5,2.87,Brooklyn,84K
84K680,Achievement First Aspire Charter School,571,4,4,4,4,4,4,4,4,4,4,4,4,0.037000000000000005,0.121,0.012,0.797,0.077,0.685,0.011000000000000001,0.76,0.205,0.002,5.9,0.8,0.9670000000000001,0.052000000000000005,0.9620000000000001,4.16,3.3,4.47,3.95,3.82,Brooklyn,84K
84K689,Citizens of the World Charter School 1 Williamsbur,374,4,4,4,4,4,4,4,4,4,4,4,4,0.126,0.23,0.008,0.81,0.11199999999999999,0.725,0.021,0.195,0.679,0.08,5.9,0.8,0.9179999999999999,0.298,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K692,Citizens of the World Charter School New York 2 Cr,364,4,4,4,4,4,4,4,4,4,4,4,4,0.019,0.179,0.011000000000000001,0.762,0.124,0.654,0.0,0.8740000000000001,0.08800000000000001,0.008,5.9,0.8,0.9309999999999999,0.203,0.9620000000000001,3.78,3.64,3.71,3.77,3.7,Brooklyn,84K
84K701,Brooklyn Charter School,196,2,3,4,4,4,4,4,4,4,4,4,4,0.046,0.133,0.0,0.836,0.138,0.74,0.015,0.7809999999999999,0.19399999999999998,0.005,5.9,0.8,0.9229999999999999,0.305,0.9620000000000001,3.85,3.83,3.08,3.82,4.33,Brooklyn,84K
84K702,Community Partnership Charter School,387,3,4,4,4,4,4,4,4,4,4,4,4,0.026000000000000002,0.17600000000000002,0.027999999999999997,0.785,0.13699999999999998,0.687,0.013000000000000001,0.76,0.19899999999999998,0.008,5.9,0.8,0.9079999999999999,0.256,0.9620000000000001,3.75,3.78,3.39,4.03,3.48,Brooklyn,84K
84K704,Explore Charter School,533,2,3,4,4,4,4,4,4,4,4,4,4,0.066,0.133,0.009000000000000001,0.6990000000000001,0.066,0.614,0.002,0.831,0.139,0.002,5.9,0.8,0.937,0.215,0.9620000000000001,2.75,2.8,2.81,3.58,2.76,Brooklyn,84K
84K707,Brooklyn Prospect Charter School,327,3,3,4,4,4,4,4,4,4,4,4,4,0.021,0.183,0.0,0.391,0.043,0.297,0.08900000000000001,0.092,0.315,0.47700000000000004,5.9,0.8,0.963,0.067,0.9620000000000001,3.76,3.92,3.65,3.93,3.93,Brooklyn,84K
84K710,Brownsville Collegiate Charter School,338,3,4,4,4,4,4,4,4,4,4,4,4,0.062,0.18,0.033,0.833,0.157,0.716,0.009000000000000001,0.6629999999999999,0.26,0.009000000000000001,5.9,0.8,0.943,0.22899999999999998,0.9620000000000001,2.86,1.78,3.58,3.74,3.18,Brooklyn,84K
84K711,Leadership Preparatory Brownsville Charter School,763,3,3,4,4,4,4,4,4,4,4,4,4,0.02,0.13,0.008,0.8220000000000001,0.126,0.72,0.001,0.835,0.145,0.004,5.9,0.8,0.94,0.192,0.9620000000000001,3.16,3.31,3.54,4.09,3.28,Brooklyn,84K
84K712,Excellence Girls Charter School,876,2,3,4,4,4,4,4,4,4,4,4,4,0.023,0.09,0.001,0.721,0.096,0.599,0.03,0.8290000000000001,0.10800000000000001,0.006,5.9,0.8,0.89,0.221,0.9620000000000001,4.01,3.63,3.6,3.57,3.31,Brooklyn,84K
84K724,Leadership Prep Canarsie Charter School (Leadershi,765,3,4,4,4,4,4,4,4,4,4,4,4,0.004,0.132,0.004,0.606,0.052000000000000005,0.518,0.006999999999999999,0.907,0.055,0.006999999999999999,5.9,0.8,0.946,0.114,0.9620000000000001,3.43,3.56,3.45,3.6,3.36,Brooklyn,84K
84K730,Summit Academy Charter School,132,4,4,4,4,4,4,4,4,4,4,4,4,0.129,0.25,0.053,0.9109999999999999,0.205,0.833,0.008,0.303,0.644,0.03,5.9,0.8,0.894,0.21899999999999997,0.9620000000000001,3.35,3.48,3.81,4.32,3.56,Brooklyn,84K
84K736,New American Academy Charter School,363,4,3,4,4,4,4,4,4,4,4,4,4,0.025,0.17600000000000002,0.017,0.669,0.099,0.59,0.008,0.934,0.033,0.017,5.9,0.8,0.943,0.13699999999999998,0.9620000000000001,3.72,3.92,4.06,3.87,4.1,Brooklyn,84K
